,data_compra,sku,produto,fornecedor,custo_bruto,comissoes_mktplace,frete,preco_venda,lucro_venda,dias_estoque,data_venda,marketplace_venda,cliente,localizacao
120,2020-07-01,6055300020,SERRA TICO-TICO DW300B2 220V DEWALT,OVD,441.98,95.98,0.0,599.9,66.06,72,2020-09-11,MAGALU,0cbd84edf7f506ba0e37,"CAMPOS NOVOS, SC"
121,2020-07-01,6055300020,SERRA TICO-TICO DW300B2 220V DEWALT,OVD,441.98,117.28,22.95,689.9,105.8,376,2021-07-12,ML MHL TOOLS,b294a837a664473b7883,"Sapucaia do Sul, Rio Grande do Sul"
122,2020-07-09,6001020110,SOPRADOR TERMICO STV2000N 127V VONDER,OVD,146.73,39.98,17.45,249.9,43.72,16,2020-07-25,ML ALEGRISHOP,7a0bc9915e0c0680b881,"Irati, Paraná"
123,2020-07-09,6001020110,SOPRADOR TERMICO STV2000N 127V VONDER,OVD,146.73,39.98,17.45,249.9,43.72,28,2020-08-06,ML ALEGRISHOP,84c6cb1ef3a708f42ca3,"Iturama, Minas Gerais"
124,2020-07-09,6001020110,SOPRADOR TERMICO STV2000N 127V VONDER,OVD,146.73,39.98,0.0,249.9,61.17,54,2020-09-01,MAGALU,a3f550c694c0f55c26a9,"POUSO ALEGRE, MG"
125,2020-07-09,6001020110,SOPRADOR TERMICO STV2000N 127V VONDER,OVD,146.73,42.48,17.45,249.9,41.22,98,2020-10-15,ML ALEGRISHOP,cb68d78ab05c848402c7,"Gôio-En, Santa Catarina"
126,2020-07-09,6878136000,INVERSOR DIG RIV136 BIVOLT VONDER,OVD,636.18,139.18,31.95,869.9,68.09,28,2020-08-06,ML ALEGRISHOP,e6a6fc8ccca71969d605,"Rio Verde, Goiás"
127,2020-07-09,6878136000,INVERSOR DIG RIV136 BIVOLT VONDER,OVD,710.77,155.18,31.95,969.9,78.28,29,2020-08-07,ML ALEGRISHOP,2c1bb34ced1aa3912a40,"Rio Vermelho, Minas Gerais"
128,2020-07-09,6105136000,MALETA PLAST P/ INVERSOR DIG RIV136 VD,OVD,74.59,22.58,0.0,109.9,12.1,36,2020-08-14,ML ALEGRISHOP,df0b3b8658fe21c34099,"Cachoeirinha, Rio Grande do Sul"
129,2020-07-09,6878120220,INVERSOR DIG RIV120 C/MALETA 220V VONDER,OVD,579.58,131.18,31.95,819.9,80.37,43,2020-08-21,ML MHL TOOLS,513846c9ae1d17273acd,"Vera, Mato Grosso"
130,2020-07-09,6055300010,SERRA TICO-TICO DW300BR 127V DEWALT,OVD,436.56,95.98,0.0,599.9,70.94,61,2020-09-08,MAGALU,96952522ccede920b51f,"GUARATIBA, RJ"
131,2020-07-09,6055300010,SERRA TICO-TICO DW300BR 127V DEWALT,OVD,436.56,95.98,0.0,599.9,70.94,98,2020-10-15,MAGALU,1f6c31268317a7a45d42,"MACAE, RJ"
132,2020-07-09,6045247032,MARTELETE PERF/ROMP HR2470 220V MAKITA,OVD,713.15,153.58,31.95,959.9,68.41,19,2020-07-28,ML MHL TOOLS,c7c0534a9654e94b849a,"Rio de Janeiro, Rio de Janeiro"
133,2020-07-09,6105500000,CX FERRAM METALICA/PLAST CMV 0500 VONDER,OVD,147.09,0.0,0.0,147.09,3.88,11,2020-07-20,ENTREGUE EM MÃOS,c252f5107d20c3802843,Toledo/PR
134,2020-07-09,3540300005,BOLSA EM LONA BL 005 VONDER,OVD,28.25,13.94,0.0,55.9,11.65,46,2020-08-24,MAGALU,c1c23a055928c86c78c4,"SAO PAULO, SP"
135,2020-07-09,3540300005,BOLSA EM LONA BL 005 VONDER,OVD,28.25,9.52,0.0,28.25,-9.16,380,2021-07-24,ENTREGUE EM MÃOS,deb6ab246f9e38f77946,Toledo - PR
136,2019-09-13,1367,ALF SILÁBICO 350 PC - 1367,CARLU,49.97,17.3,0.0,76.9,7.91,277,2020-06-16,ML ALEGRISHOP,25de8aca1872abba3e11,"Conceição do Mato Dentro, Minas Gerais"
137,2019-09-13,3018,ALF SILÁBICO 150 PC - 3018,CARLU,18.65,11.38,0.0,39.9,8.25,207,2020-04-07,ML ALEGRISHOP,45c6957ac58b30dd840a,"São José dos Campos, São Paulo"
138,2019-09-13,3018,ALF SILÁBICO 150 PC - 3018,CARLU,18.65,11.38,0.0,39.9,8.25,306,2020-07-15,MAGALU,71e2710595adaa2f9959,CUNHA PORA/SC
139,2019-09-13,3018,ALF SILÁBICO 150 PC - 3018,CARLU,18.65,11.38,0.0,39.9,8.25,343,2020-08-21,ML ALEGRISHOP,32961542df76d0634cf9,"Joinville, Santa Catarina"
140,2019-09-13,1120,ALF SILÁBICO 150 PC - 1120,CARLU,27.11,12.18,0.0,44.9,4.4,126,2020-01-17,ML ALEGRISHOP,f78763ddf0e7d58bec8d,"Patos de Minas, Minas Gerais"
141,2020-07-16,51731CAMMARPEQ,CAMISETA MASCULINA ESTAMPADA OTHER SIDE OF THE FLOWERS MMT -  51731 - MARINHO - P,MMT,10.86,1.78,0.0,9.9,-3.73,551,2022-01-18,SHOPEE,978a662056bbb892b18d,"São Gonçalo, Rio de Janeiro"
142,2019-09-13,1023,LOTO LEITURA 130 PC - 1023,CARLU,27.62,12.98,0.0,49.9,7.7,219,2020-04-19,ML ALEGRISHOP,6d4161983b1d51b5dd5e,"Guarapuava, Paraná"
143,2019-09-13,1204,ALF MOV DEGRAU - MDF - 130 PC,CARLU,71.21,22.58,0.0,109.9,15.14,88,2019-12-10,ML ALEGRISHOP,152e445a41ea9b80a19a,"Porto Alegre, Rio Grande do Sul"
144,2019-09-13,1108,MALETA ALFABETIZAÇÃO 10 JOGOS - 1108,CARLU,236.44,62.38,50.9,389.9,37.77,200,2020-03-31,ML ALEGRISHOP,58bffed09ee23a5af995,"Várzea Nova, Bahia"
145,2019-09-13,1938,ARAMADO CASINHA - CX. PAPEL,CARLU,236.44,41.79,15.45,379.9,84.49,170,2020-03-01,ML ALEGRISHOP,923e4207dcb45361cde9,"Porto Alegre, Rio Grande do Sul"
146,2019-09-13,1108,MALETA ALFABETIZAÇÃO 10 JOGOS - 1108,CARLU,236.44,41.79,15.45,379.9,84.49,152,2020-02-12,ML ALEGRISHOP,ee54021d5054576532ac,"Cuiabá, Mato Grosso"
147,2019-09-13,1938,ARAMADO CASINHA - CX. PAPEL,CARLU,165.5,44.78,17.45,279.9,50.02,241,2020-05-11,ML ALEGRISHOP,a50f92217282968ab41b,"Goianésia, Goiás"
148,2019-09-13,1938,ARAMADO CASINHA - CX. PAPEL,CARLU,165.5,44.78,17.45,279.9,50.02,263,2020-06-02,ML ALEGRISHOP,127fe7edf4287bd619a8,"Macatuba, São Paulo"
149,2019-09-13,3121,GLOBO MAPA MUNDI POLÍTICO 30 CM - 3121,CARLU,126.44,38.38,0.0,239.9,71.69,342,2020-08-20,MAGALU,40125c3c5d3560cfa1ca,"Porto Alegre, Rio Grande do Sul"
150,2019-09-13,3121,GLOBO MAPA MUNDI POLÍTICO 30 CM - 3121,CARLU,126.44,39.88,38.39,209.9,3.81,609,2021-05-14,OLIST,7034e0481af1d1fe4d3b,"Paranaiba, Carmo do Paranaíba - MG"
151,2019-09-13,3118,JOGO XADREZ LUXO - 3118,CARLU,75.08,20.78,0.0,129.9,31.98,452,2020-12-08,MAGALU,205e4a28296f8579f835,"VICOSA, MG"
152,2019-09-13,1166,JOGO XADREZ OFICIAL - 1166,CARLU,63.22,19.78,16.95,119.9,17.45,436,2020-11-22,ML ALEGRISHOP,bea0defdb49e05214014,"Arraial do Cabo, Rio de Janeiro"
153,2019-09-13,1753,AVIÃO MADEIRA 17 PC - 1753,CARLU,64.32,19.38,0.0,89.9,4.78,556,2021-03-22,MAGALU,7255cba3e43a37cece48,"SAO PAULO, SP"
154,2019-09-13,1094,JOGO DE ARGOLAS CRUZ - MDF - 1,CARLU,20.62,8.18,0.0,25.9,-3.1,237,2020-05-07,B2W,e0bd18882e54e0e7fbb7,"Araraquara, SP"
155,2019-09-13,1197,PEGA VARETAS GIGANTE - 1197,CARLU,84.0,24.18,0.0,119.9,11.29,150,2020-02-10,ML ALEGRISHOP,8b32de28250f36e9e668,"Rolante, Rio Grande do Sul"
156,2019-09-13,1262,TORRE INTELIGENTE 63 PC - 1262,CARLU,34.8,12.13,0.0,43.9,-3.38,234,2020-05-04,B2W,528d34e82140db638a6c,"Pitangueiras, SP"
157,2019-09-13,1930,ÁBACO ABERTO 50 ARGOLAS - 1930,CARLU,18.61,9.78,0.0,29.9,0.76,514,2021-02-08,MAGALU,0f61ddc32374274ee74a,"CORONEL MACEDO, SP"
158,2019-09-13,3022,BLOCOS LÓGICOS 48 PC - 3022,CARLU,23.86,12.41,0.0,44.9,7.1,489,2021-01-14,ML ALEGRISHOP,742cd6acafcb5bdace42,"Água Clara, Mato Grosso do Sul"
159,2019-09-13,1078,PRANCHA DE SELEÇÃO 16 PC - 1078,CARLU,26.78,12.18,0.0,44.9,4.69,291,2020-06-30,MAGALU,e6a5bb21496f4b900e6f,"CAMPOS DOS GOYTACAZES, RJ"
160,2019-09-13,1078,PRANCHA DE SELEÇÃO 16 PC - 1078,CARLU,26.78,12.18,0.0,44.9,4.69,266,2020-06-05,ML ALEGRISHOP,33f039c30f29831496af,"Irapuã, São Paulo"
161,2019-09-13,1078,PRANCHA DE SELEÇÃO 16 PC - 1078,CARLU,26.78,5.39,0.0,44.9,11.49,441,2020-11-27,MAGALU,25704cae04172ca6091d,"Garça, São Paulo"
162,2019-09-13,1076,TORRE FORMAS GEOMÉTRICAS 16 PC - 1076,CARLU,22.77,12.98,0.0,49.9,12.07,455,2020-12-11,MAGALU,ef084690140fed5e8780,"PALMEIRA, PR"
163,2019-09-13,1076,TORRE FORMAS GEOMÉTRICAS 16 PC - 1076,CARLU,22.77,12.98,0.0,49.9,12.07,464,2020-12-20,MAGALU,a66dd8e76fc3196cefd8,"JUIZ DE FORA, MG"
164,2019-09-13,1076,TORRE FORMAS GEOMÉTRICAS 16 PC - 1076,CARLU,22.77,5.11,0.0,39.9,10.81,743,2021-09-25,MAGALU,ad2b959feb26f69d52ed,"RIO DE JANEIRO, RJ"
165,2019-09-13,1089,TANGRAM 70 PC - 1089,CARLU,33.25,12.98,0.0,49.9,2.63,542,2021-03-08,MAGALU,c141a35964e330c68acb,"SAO PAULO, SP"
166,2019-09-13,1105,MATERIAL DOURADO 611 PC - 1105,CARLU,47.78,17.78,0.0,79.9,12.14,207,2020-04-07,ML ALEGRISHOP,f8f3d8097bbe18a53c04,"Bom Jesus do Itabapoana, Rio de Janeiro"
167,2019-09-13,1105,MATERIAL DOURADO 611 PC - 1105,CARLU,47.78,19.78,22.95,119.9,25.34,619,2021-05-24,ML MHL TOOLS,df91e5fe796bc738f66b,"São Paulo, São Paulo"
168,2019-09-13,1934,PP - CONECTANDO FORMAS - 150 P,CARLU,23.61,14.58,0.0,59.9,18.84,85,2019-12-07,ML ALEGRISHOP,9895d89f361a947f4f43,"Passo Fundo, Rio Grande do Sul"
169,2019-09-13,79,TAPETE ALFANUMÉRICO - 79,CARLU,86.47,17.75,0.0,115.9,11.8,228,2020-04-28,ML ALEGRISHOP,abab982c6a9ce54b5059,"Volta Redonda, Rio de Janeiro"
170,2019-09-13,125,KIT PROVAS PIAGETIANAS - 125,CARLU,347.75,77.53,31.95,469.9,16.06,405,2020-10-22,ML ALEGRISHOP,af083205e7e0b1305fd4,"Umuarama, Paraná"
171,2019-09-13,2124,ARAMADO FUTEBOL - 3124,CARLU,47.41,16.53,0.0,69.9,4.6,452,2020-12-08,ML ALEGRISHOP,9e6f991be9415eef41ad,"Porto Alegre, Rio Grande do Sul"
172,2020-04-20,1108,MALETA ALFABETIZAÇÃO 10 JOGOS - 1108,CARLU,218.52,47.98,42.9,299.9,-7.69,61,2020-06-20,ML ALEGRISHOP,01b8e8c4e8e6af94a891,"Pituaçu, Salvador, Bahia"
173,2020-04-20,1108,MALETA ALFABETIZAÇÃO 10 JOGOS - 1108,CARLU,218.52,59.18,31.95,369.9,57.39,72,2020-07-01,ML ALEGRISHOP,061f64b6d8f26450da17,"São Paulo, São Paulo"
174,2020-04-20,1108,MALETA ALFABETIZAÇÃO 10 JOGOS - 1108,CARLU,218.52,59.18,31.95,369.9,57.39,78,2020-07-07,ML ALEGRISHOP,061f64b6d8f26450da17,"São Paulo, São Paulo"
175,2020-06-01,1262,TORRE INTELIGENTE 63 PC - 1262,CARLU,29.24,17.78,0.0,79.9,28.82,200,2020-12-18,MAGALU,960c77105f2217ce36cb,"SANTA RITA DO PASSA QUATRO, SP"
176,2020-06-01,1262,TORRE INTELIGENTE 63 PC - 1262,CARLU,29.24,18.18,0.0,69.9,19.3,326,2021-04-23,MAGALU,b26794f3ed88576e7d64,PATOS DE MINAS
177,2020-06-01,3018,ALF SILÁBICO 150 PC - 3018,CARLU,15.68,11.58,0.0,39.9,10.72,240,2021-01-27,ML ALEGRISHOP,3b7415528c856039be36,"São Paulo, São Paulo"
178,2020-07-16,51731CAMMARPEQ,CAMISETA MASCULINA ESTAMPADA OTHER SIDE OF THE FLOWERS MMT -  51731 - MARINHO - P,MMT,10.86,1.78,0.0,9.9,-3.73,565,2022-02-01,SHOPEE,41e8c88bc22fe13b9ec5,"Praia Grande, São Paulo"
179,2020-06-01,1120,ALF SILÁBICO 150 PC - 1120,CARLU,22.78,14.88,0.0,59.9,19.29,287,2021-03-15,ML MHL CARE,f1cc25e66aeb93511c9a,"Belo Oriente, Minas Gerais"
180,2020-06-01,1120,ALF SILÁBICO 150 PC - 1120,CARLU,22.78,5.92,0.0,32.9,3.61,513,2021-10-27,SHOPEE,b940ef3dd91580fd7666,"Contagem, Minas Gerais"
181,2020-06-01,1023,LOTO LEITURA 130 PC - 1023,CARLU,23.2,14.58,0.0,59.9,19.21,191,2020-12-09,MAGALU,60f424b4d7ba30eaf490,"PRAIA GRANDE, SP"
182,2020-06-01,1023,LOTO LEITURA 130 PC - 1023,CARLU,23.2,14.88,0.0,59.9,18.91,374,2021-06-10,ML MHL TOOLS,8313d6e72e395b2dbb82,"Tatuí, São Paulo"
183,2020-06-01,1204,ALF MOV DEGRAU - MDF - 130 PC,CARLU,59.82,24.18,0.0,119.9,33.05,24,2020-06-25,ML ALEGRISHOP,a1256359f5216e022bb0,"Belo Horizonte, Minas Gerais"
184,2020-06-01,1204,ALF MOV DEGRAU - MDF - 130 PC,CARLU,59.82,24.18,0.0,119.9,33.05,33,2020-07-04,ML ALEGRISHOP,e9ca65acfb6bbadc2bc6,"Corumbataí, São Paulo"
185,2020-07-16,51731CAMPREPEQ,CAMISETA MASCULINA ESTAMPADA OTHER SIDE OF THE FLOWERS MMT -  51731 - PRETA - P,MMT,10.86,1.78,0.0,9.9,-3.73,560,2022-01-27,SHOPEE,3df97640c75f0e27cfd2,"Divino, Minas Gerais"
186,2020-06-01,1197,PEGA VARETAS GIGANTE - 1197,CARLU,70.57,23.08,17.45,139.9,25.56,140,2020-10-19,ML ALEGRISHOP,ac2e9985c4f1d18d9805,"Santos, São Paulo"
187,2020-06-01,1197,PEGA VARETAS GIGANTE - 1197,CARLU,70.57,23.08,21.54,139.9,21.47,338,2021-05-05,ML MHL CARE,95aefc7eff0a059752d1,"Três de Maio, Rio Grande do Sul"
188,2020-06-01,1105,MATERIAL DOURADO 611 PC - 1105,CARLU,40.14,17.78,0.0,79.9,19.01,28,2020-06-29,MAGALU,3173473145a9a81e7e6f,"SAO SEBASTIAO DO PARAISO, MG"
189,2020-06-01,1934,PP - CONECTANDO FORMAS - 150 P,CARLU,19.84,14.58,0.0,59.9,22.23,16,2020-06-17,ML ALEGRISHOP,b7e1e1f33e9c66a68cb0,"Potirendaba, São Paulo"
190,2020-06-01,1934,PP - CONECTANDO FORMAS - 150 P,CARLU,19.84,5.49,0.0,49.9,22.2,23,2020-06-24,MAGALU,06293c667db78d2031b1,"SAPIRANGA, RS"
191,2020-06-01,1108,MALETA ALFABETIZAÇÃO 10 JOGOS - 1108,CARLU,198.65,63.98,0.0,399.9,130.42,287,2021-03-15,MAGALU,ffe3969352b58e7a97fd,"TRES BARRAS, SC"
192,2020-06-01,1108,MALETA ALFABETIZAÇÃO 10 JOGOS - 1108,CARLU,198.65,62.68,40.74,379.9,72.32,346,2021-05-13,ML MHL CARE,3e9780bc99b0cf827a92,"Paranaguá, Paraná"
193,2020-06-01,79,TAPETE ALFANUMÉRICO - 79,CARLU,72.65,15.39,0.0,139.9,48.83,222,2021-01-09,MAGALU,6f74258ea9db81c812ed,"BREJO DA MADRE DE DEUS, PE"
194,2020-06-01,79,TAPETE ALFANUMÉRICO - 79,CARLU,72.65,22.38,0.0,139.9,41.83,231,2021-01-18,MAGALU,1fca8d1ce87b227e6f2a,BARUERI SP
195,2020-06-19,1938,ARAMADO CASINHA - CX. PAPEL,CARLU,242.9,39.98,17.45,249.9,-42.84,0,2020-06-19,ML ALEGRISHOP,bea9ca221506014a0326,"Sarandi, Rio Grande do Sul"
196,2020-06-29,1934,PP - CONECTANDO FORMAS - 150 P,CARLU,19.84,12.98,0.0,49.9,14.7,0,2020-06-29,ML ALEGRISHOP,84af4581b1be2975b4fa,"JULIO DE CASTILHOS, RS"
197,2020-06-29,1934,PP - CONECTANDO FORMAS - 150 P,CARLU,19.84,5.49,0.0,49.9,22.2,14,2020-07-13,MAGALU,8a5e036ae69c05732f5b,Jundaí/SP
198,2020-06-29,1934,PP - CONECTANDO FORMAS - 150 P,CARLU,19.84,12.98,0.0,49.9,14.7,26,2020-07-25,ML ALEGRISHOP,25b3274574a049d2d186,"Erechim, Rio Grande do Sul"
199,2020-06-29,1934,PP - CONECTANDO FORMAS - 150 P,CARLU,19.84,18.18,0.0,79.9,36.89,103,2020-10-10,ML ALEGRISHOP,69f07fb415f8b6c9d513,"São Paulo, São Paulo"
200,2020-07-16,51731CAMMARPEQ,CAMISETA MASCULINA ESTAMPADA OTHER SIDE OF THE FLOWERS MMT -  51731 - MARINHO - P,MMT,10.86,0.0,0.0,10.86,0.0,221,2021-02-22,ML MHL TOOLS,9300758c0292990baf94,Toledo/PR
201,2020-07-16,51731CAMPREPEQ,CAMISETA MASCULINA ESTAMPADA OTHER SIDE OF THE FLOWERS MMT -  51731 - PRETA - P,MMT,10.86,1.78,0.0,9.9,-3.73,565,2022-02-01,SHOPEE,41e8c88bc22fe13b9ec5,"Praia Grande, São Paulo"
202,2020-07-16,51731CAMPREPEQ,CAMISETA MASCULINA ESTAMPADA OTHER SIDE OF THE FLOWERS MMT -  51731 - PRETA - P,MMT,10.86,1.78,0.0,9.9,-3.73,566,2022-02-02,SHOPEE,93ec73e7d81969f3e948,"Lagoa da Prata, Minas Gerais"
203,2020-07-16,51731CAMPREPEQ,CAMISETA MASCULINA ESTAMPADA OTHER SIDE OF THE FLOWERS MMT -  51731 - PRETA - P,MMT,10.86,1.78,0.0,9.9,-3.73,574,2022-02-10,SHOPEE,a557eed1b99a0868e7db,"Limeira, São Paulo"
204,2020-07-16,51731CAMCHUMED,CAMISETA MASCULINA ESTAMPADA OTHER SIDE OF THE FLOWERS MMT -  51731 - CHUMBO - M,MMT,10.86,1.98,0.0,9.9,-3.93,515,2021-12-13,ENTREGUE EM MÃOS,deb6ab246f9e38f77946,"Toledo, PR"
205,2020-07-16,51731CAMCHUMED,CAMISETA MASCULINA ESTAMPADA OTHER SIDE OF THE FLOWERS MMT -  51731 - CHUMBO - M,MMT,10.86,1.98,0.0,9.9,-3.93,530,2021-12-28,SHOPEE,9f491f013901a7da8658,"São Paulo, São Paulo"
206,2020-07-16,51731CAMCHUMED,CAMISETA MASCULINA ESTAMPADA OTHER SIDE OF THE FLOWERS MMT -  51731 - CHUMBO - M,MMT,10.86,1.78,0.0,9.9,-3.73,543,2022-01-10,SHOPEE,21c9da535e18bbe7bd53,"Campinas, São Paulo"
207,2020-07-16,51731CAMMARMED,CAMISETA MASCULINA ESTAMPADA OTHER SIDE OF THE FLOWERS MMT -  51731 - MARINHO - M,MMT,10.86,1.98,0.0,9.9,-3.93,515,2021-12-13,ENTREGUE EM MÃOS,deb6ab246f9e38f77946,"Toledo, PR"
208,2020-07-16,51731CAMCHUMED,CAMISETA MASCULINA ESTAMPADA OTHER SIDE OF THE FLOWERS MMT -  51731 - CHUMBO - M,MMT,10.86,0.0,0.0,10.71,0.0,417,2021-09-06,ENTREGUE EM MÃOS,deb6ab246f9e38f77946,Toledo - PR
209,2020-07-16,51731CAMMARMED,CAMISETA MASCULINA ESTAMPADA OTHER SIDE OF THE FLOWERS MMT -  51731 - MARINHO - M,MMT,10.86,1.78,0.0,9.9,-3.73,516,2021-12-14,SHOPEE,68fb828c9f61ba0a6954,"Angra dos Reis, Rio de Janeiro"
210,2020-07-16,51731CAMMARMED,CAMISETA MASCULINA ESTAMPADA OTHER SIDE OF THE FLOWERS MMT -  51731 - MARINHO - M,MMT,10.86,1.78,0.0,9.9,-3.73,560,2022-01-27,SHOPEE,3df97640c75f0e27cfd2,"Divino, Minas Gerais"
211,2020-07-16,51731CAMMARMED,CAMISETA MASCULINA ESTAMPADA OTHER SIDE OF THE FLOWERS MMT -  51731 - MARINHO - M,MMT,10.86,1.78,0.0,9.9,-3.73,561,2022-01-28,SHOPEE,150143f0eabd463398e9,"Morro da Fumaça, Santa Catarina"
212,2020-07-16,51731CAMMARMED,CAMISETA MASCULINA ESTAMPADA OTHER SIDE OF THE FLOWERS MMT -  51731 - MARINHO - M,MMT,10.86,0.0,0.0,10.71,0.0,417,2021-09-06,ENTREGUE EM MÃOS,deb6ab246f9e38f77946,Toledo - PR
213,2020-07-16,51731CAMPREMED,CAMISETA MASCULINA ESTAMPADA OTHER SIDE OF THE FLOWERS MMT -  51731 - PRETA - M,MMT,10.86,1.98,0.0,9.9,-3.93,519,2021-12-17,ENTREGUE EM MÃOS,0de49c518ec01b6da056,Toledo/PR
214,2020-07-16,51731CAMPREMED,CAMISETA MASCULINA ESTAMPADA OTHER SIDE OF THE FLOWERS MMT -  51731 - PRETA - M,MMT,10.86,1.78,0.0,9.9,-3.73,557,2022-01-24,SHOPEE,20b144536315f20f413c,"Itaquaquecetuba, São Paulo"
215,2020-07-16,51731CAMPREMED,CAMISETA MASCULINA ESTAMPADA OTHER SIDE OF THE FLOWERS MMT -  51731 - PRETA - M,MMT,10.86,1.78,0.0,9.9,-3.73,531,2021-12-29,SHOPEE,1094e4ea559729b14e9b,"Mogi das Cruzes, São Paulo"
216,2020-07-16,51731CAMCHUGRA,CAMISETA MASCULINA ESTAMPADA OTHER SIDE OF THE FLOWERS MMT -  51731 - CHUMBO - G,MMT,10.86,1.78,0.0,9.9,-3.73,516,2021-12-14,SHOPEE,68fb828c9f61ba0a6954,"Angra dos Reis, Rio de Janeiro"
217,2020-07-16,51731CAMCHUGRA,CAMISETA MASCULINA ESTAMPADA OTHER SIDE OF THE FLOWERS MMT -  51731 - CHUMBO - G,MMT,10.86,1.58,0.0,9.9,-3.53,523,2021-12-21,MAGALU,d25f2832a24ea6a54965,MANTENA MG
218,2020-07-16,51731CAMCHUGRA,CAMISETA MASCULINA ESTAMPADA OTHER SIDE OF THE FLOWERS MMT -  51731 - CHUMBO - G,MMT,10.86,1.78,0.0,9.9,-3.73,531,2021-12-29,SHOPEE,1094e4ea559729b14e9b,"Mogi das Cruzes, São Paulo"
219,2020-07-16,51731CAMMARGRA,CAMISETA MASCULINA ESTAMPADA OTHER SIDE OF THE FLOWERS MMT -  51731 - MARINHO - G,MMT,10.86,1.78,0.0,9.9,-3.73,531,2021-12-29,SHOPEE,1094e4ea559729b14e9b,"Mogi das Cruzes, São Paulo"
220,2020-07-16,51731CAMCHUGRA,CAMISETA MASCULINA ESTAMPADA OTHER SIDE OF THE FLOWERS MMT -  51731 - CHUMBO - G,MMT,10.86,0.0,0.0,28.41,16.16,167,2020-12-30,SHOPEE,30e62e76421bc33efb5d,"Betim, Minas Gerais"
221,2020-07-16,51731CAMMARGRA,CAMISETA MASCULINA ESTAMPADA OTHER SIDE OF THE FLOWERS MMT -  51731 - MARINHO - G,MMT,10.86,1.78,0.0,9.9,-3.73,558,2022-01-25,SHOPEE,81d483f67b4f4e6a2cd6,"Paranapanema, São Paulo"
222,2020-07-16,51731CAMMARGRA,CAMISETA MASCULINA ESTAMPADA OTHER SIDE OF THE FLOWERS MMT -  51731 - MARINHO - G,MMT,10.86,1.78,0.0,9.9,-3.73,559,2022-01-26,SHOPEE,f6abe3d162dcc9281ced,"Governador Valadares, Minas Gerais"
223,2020-07-16,51731CAMMARGRA,CAMISETA MASCULINA ESTAMPADA OTHER SIDE OF THE FLOWERS MMT -  51731 - MARINHO - G,MMT,10.86,1.78,0.0,9.9,-3.73,561,2022-01-28,SHOPEE,be8095ac2641d19945e0,"Petrópolis, Rio de Janeiro"
224,2020-07-16,51731CAMPREGRA,CAMISETA MASCULINA ESTAMPADA OTHER SIDE OF THE FLOWERS MMT -  51731 - PRETA - G,MMT,10.86,1.78,0.0,9.9,-3.73,516,2021-12-14,SHOPEE,68fb828c9f61ba0a6954,"Angra dos Reis, Rio de Janeiro"
225,2020-07-16,51731CAMPREGRA,CAMISETA MASCULINA ESTAMPADA OTHER SIDE OF THE FLOWERS MMT -  51731 - PRETA - G,MMT,10.86,1.58,0.0,9.9,-3.53,519,2021-12-17,ENTREGUE EM MÃOS,0de49c518ec01b6da056,Toledo/PR
226,2020-07-16,51731CAMPREGRA,CAMISETA MASCULINA ESTAMPADA OTHER SIDE OF THE FLOWERS MMT -  51731 - PRETA - G,MMT,10.86,1.58,0.0,9.9,-3.53,523,2021-12-21,MAGALU,d25f2832a24ea6a54965,MANTENA MG
227,2020-07-16,51731CAMPREGRA,CAMISETA MASCULINA ESTAMPADA OTHER SIDE OF THE FLOWERS MMT -  51731 - PRETA - G,MMT,10.86,1.78,0.0,9.9,-3.73,531,2021-12-29,SHOPEE,1094e4ea559729b14e9b,"Mogi das Cruzes, São Paulo"
228,2020-07-16,51731CAMPREGRA,CAMISETA MASCULINA ESTAMPADA OTHER SIDE OF THE FLOWERS MMT -  51731 - PRETA - G,MMT,10.86,0.0,0.0,23.92,12.06,147,2020-12-10,SHOPEE,1d44ceb8a36f80b70d5c,"Nova Bassano, Rio Grande do Sul"
229,2020-07-16,51731CAMCHUGG,CAMISETA MASCULINA ESTAMPADA OTHER SIDE OF THE FLOWERS MMT -  51731 - CHUMBO - GG,MMT,10.86,1.58,0.0,9.9,-3.53,523,2021-12-21,MAGALU,d25f2832a24ea6a54965,MANTENA MG
230,2020-07-16,51731CAMCHUGG,CAMISETA MASCULINA ESTAMPADA OTHER SIDE OF THE FLOWERS MMT -  51731 - CHUMBO - GG,MMT,10.86,1.58,0.0,9.9,-3.53,538,2022-01-05,MAGALU,d25f2832a24ea6a54965,MANTENA MG
231,2020-07-16,51731CAMCHUGG,CAMISETA MASCULINA ESTAMPADA OTHER SIDE OF THE FLOWERS MMT -  51731 - CHUMBO - GG,MMT,10.86,1.78,0.0,9.9,-3.73,558,2022-01-25,SHOPEE,fe9fba984e83f5f409c0,"Cotia, São Paulo"
232,2020-07-16,51731CAMPREGG,CAMISETA MASCULINA ESTAMPADA OTHER SIDE OF THE FLOWERS MMT -  51731 - PRETA - GG,MMT,10.86,1.58,0.0,9.9,-3.53,523,2021-12-21,MAGALU,d25f2832a24ea6a54965,MANTENA MG
233,2020-07-16,54992POLAZUPEQ,CAMISA POLO MASCULINA AUTHENTIC COM DETALHES EM COURO MMT - 54992 - AZUL - P,MMT,14.4,1.78,0.0,9.9,-7.27,586,2022-02-22,SHOPEE,94d88ce8dc5d5f232ae0,"Hortolândia, São Paulo"
